payment_id,order_id,payment_method,payment_date,amount
14929,14929,Bank Transfer,2024-09-13 08:42:13,390.91
14930,14930,Cash,2025-10-21 08:40:14,1786.52
14931,14931,PayPal,2025-08-14 21:19:30,2893.65
14932,14932,Cash,2025-03-31 17:40:31,1142.43
14933,14933,Cash,2024-11-12 21:28:38,742.83
14934,14934,PayPal,2026-07-14 22:10:52,355.14
14935,14935,Bank Transfer,2025-07-17 15:51:32,1997.12
14936,14936,Credit Card,2025-10-21 00:24:24,1874.56
14937,14937,Credit Card,2026-04-21 05:30:20,1688.52
14938,14938,Bank Transfer,2025-10-11 18:51:04,2498.63
14939,14939,Bank Transfer,2024-12-06 17:38:31,227.16
14940,14940,Cash,2024-09-18 15:01:57,4582.6
14941,14941,Credit Card,2026-06-18 12:30:47,74.25
14942,14942,PayPal,2025-09-16 17:58:29,1809.59
14943,14943,Bank Transfer,2025-03-24 23:11:54,578.49
14944,14944,Cash,2026-07-18 01:45:42,2178.31
14945,14945,Cash,2026-03-17 19:01:06,746.41
14946,14946,Bank Transfer,2026-04-25 20:21:13,1169.28
14947,14947,Credit Card,2025-09-12 09:15:49,2250.11
14948,14948,PayPal,2024-08-10 11:49:35,1830.0
14949,14949,Bank Transfer,2025-10-25 19:00:18,3391.75
14950,14950,Bank Transfer,2025-05-12 06:01:23,2867.62
14951,14951,Credit Card,2026-08-06 06:45:40,577.98
14952,14952,Credit Card,2026-04-09 15:28:30,619.76
14953,14953,Bank Transfer,2026-01-12 06:50:36,1417.24
14954,14954,Credit Card,2025-03-14 06:01:24,938.83
14955,14955,Bank Transfer,2025-06-06 12:57:28,1618.88
14956,14956,Bank Transfer,2025-11-12 19:59:32,1646.8
14957,14957,Credit Card,2024-12-31 22:24:27,336.13
14958,14958,Credit Card,2025-12-10 02:49:22,3715.97
14959,14959,Credit Card,2025-03-13 01:02:14,1858.98
14960,14960,Bank Transfer,2025-05-31 03:49:15,1483.24
14961,14961,Cash,2026-05-08 12:42:55,1089.06
14962,14962,PayPal,2026-05-05 20:48:04,2285.4
14963,14963,Credit Card,2026-01-18 19:38:06,3557.4
14964,14964,Credit Card,2025-07-07 18:11:31,723.03
14965,14965,Bank Transfer,2026-06-13 10:40:28,3878.67
14966,14966,PayPal,2025-08-11 07:35:34,1215.93
14967,14967,PayPal,2025-10-12 12:10:39,782.68
14968,14968,Credit Card,2026-03-09 03:14:33,3992.97
14969,14969,PayPal,2026-05-24 21:08:11,525.02
14970,14970,Bank Transfer,2025-05-15 07:53:05,486.18
14971,14971,PayPal,2025-09-22 19:46:13,809.06
14972,14972,Credit Card,2024-11-27 21:59:47,3648.52
14973,14973,Cash,2025-12-22 09:52:51,2302.01
14974,14974,PayPal,2025-04-04 19:24:56,1475.0
14975,14975,Bank Transfer,2025-09-24 17:36:17,3861.95
14976,14976,Cash,2026-07-01 02:03:08,3788.54
14977,14977,Bank Transfer,2025-12-05 14:54:54,1249.47
14978,14978,PayPal,2026-07-22 16:28:37,2325.13
14979,14979,Credit Card,2025-11-20 02:58:50,2114.18
14980,14980,Bank Transfer,2025-08-27 02:39:22,556.4
14981,14981,Bank Transfer,2025-04-11 17:21:00,3325.83
14982,14982,PayPal,2026-01-03 01:22:57,801.16
14983,14983,Bank Transfer,2025-11-26 04:49:28,1677.19
14984,14984,PayPal,2024-10-16 18:59:49,2676.0
14985,14985,Bank Transfer,2025-01-14 06:33:45,1788.17
14986,14986,PayPal,2025-01-24 01:30:39,1092.49
14987,14987,Cash,2025-11-19 04:30:12,1954.16
14988,14988,Bank Transfer,2024-10-01 14:43:14,3917.31
14989,14989,Credit Card,2026-03-27 23:14:12,1220.73
14990,14990,Cash,2024-09-22 03:52:46,1821.2
14991,14991,Bank Transfer,2026-07-29 08:55:41,563.15
14992,14992,PayPal,2025-08-27 00:43:45,2538.94
14993,14993,Cash,2024-08-27 12:59:40,1764.87
14994,14994,Bank Transfer,2025-03-09 13:07:03,1875.47
14995,14995,Bank Transfer,2026-04-13 03:07:36,207.36
14996,14996,Credit Card,2025-02-05 02:17:10,866.0
14997,14997,Bank Transfer,2024-08-22 03:26:52,1054.72
14998,14998,Credit Card,2025-01-04 04:50:24,1460.06
14999,14999,Cash,2026-06-06 16:25:06,3624.99
15000,15000,PayPal,2026-07-28 07:12:36,1272.87
15001,15001,Bank Transfer,2025-02-14 12:23:56,1072.14
15002,15002,Cash,2024-11-24 00:39:31,402.4
15003,15003,Credit Card,2026-04-30 11:47:59,691.8
15004,15004,PayPal,2025-04-01 10:28:53,1927.83
15005,15005,PayPal,2026-02-18 20:48:56,1843.7
15006,15006,Credit Card,2026-05-24 17:42:35,1217.65
15007,15007,Credit Card,2025-12-01 20:52:18,3308.52
15008,15008,Bank Transfer,2026-03-25 05:03:52,2610.72
15009,15009,Cash,2025-07-15 17:14:46,1465.94
15010,15010,PayPal,2026-02-13 11:01:06,3386.7
15011,15011,Credit Card,2025-08-17 08:38:04,2993.64
15012,15012,Bank Transfer,2025-09-01 23:50:15,924.82
15013,15013,Bank Transfer,2024-09-02 13:37:30,2949.44
15014,15014,PayPal,2025-03-26 07:07:58,2367.82
15015,15015,Credit Card,2026-04-10 00:54:56,2047.22
15016,15016,PayPal,2024-08-17 18:57:05,2075.86
15017,15017,PayPal,2024-10-03 15:37:55,1477.19
15018,15018,Cash,2026-02-04 08:11:51,3205.49
15019,15019,Credit Card,2026-03-26 09:59:56,348.51
15020,15020,Credit Card,2025-06-21 06:49:37,643.96
15021,15021,Bank Transfer,2025-10-25 14:38:40,113.61
15022,15022,Credit Card,2026-05-18 05:27:46,49.24
15023,15023,Credit Card,2025-12-24 04:09:44,1553.64
15024,15024,Credit Card,2025-02-06 17:47:32,1759.92
15025,15025,Bank Transfer,2024-12-27 12:23:50,1620.04
15026,15026,PayPal,2025-08-16 15:45:30,5144.63
15027,15027,Credit Card,2025-08-16 23:42:22,2911.0
15028,15028,Bank Transfer,2025-04-18 17:03:11,3587.77
15029,15029,PayPal,2025-12-24 08:16:37,3438.78
15030,15030,Cash,2024-08-19 21:48:28,1306.26
15031,15031,PayPal,2025-12-17 19:48:45,304.39
15032,15032,Cash,2025-11-30 08:23:17,3391.8
15033,15033,Cash,2026-02-13 23:05:31,962.45
15034,15034,Cash,2026-01-12 13:56:47,1995.12
15035,15035,Bank Transfer,2025-01-27 17:39:37,2077.71
15036,15036,Cash,2024-10-24 16:39:26,1151.49
15037,15037,Bank Transfer,2025-03-04 09:17:33,1450.15
15038,15038,PayPal,2025-10-22 03:32:56,3817.02
15039,15039,Cash,2025-06-03 23:26:10,2639.66
15040,15040,PayPal,2026-04-10 15:29:57,1568.16
15041,15041,Cash,2025-05-29 01:45:38,3136.49
15042,15042,Bank Transfer,2025-09-03 21:08:48,874.86
15043,15043,Bank Transfer,2025-05-12 10:44:09,1373.18
15044,15044,Cash,2025-07-08 08:09:06,77.28
15045,15045,Cash,2025-03-30 10:33:06,3356.1
15046,15046,PayPal,2024-10-14 01:01:20,1325.65
15047,15047,Credit Card,2025-05-28 18:10:12,2581.93
15048,15048,PayPal,2025-08-11 14:05:20,1090.95
15049,15049,Cash,2025-01-02 20:08:27,2928.03
15050,15050,Cash,2025-08-09 12:40:04,2474.26
15051,15051,Bank Transfer,2024-10-04 08:11:10,1110.25
15052,15052,Bank Transfer,2026-04-08 21:43:54,1837.92
15053,15053,PayPal,2025-04-15 06:49:07,1551.45
15054,15054,Cash,2024-10-07 16:56:21,2093.58
15055,15055,Cash,2026-06-11 09:12:52,1161.51
15056,15056,Credit Card,2026-01-09 04:53:46,868.77
15057,15057,Credit Card,2025-05-14 09:02:11,969.29
15058,15058,PayPal,2024-10-01 05:27:11,3394.95
15059,15059,Credit Card,2025-09-26 04:56:00,2666.24
15060,15060,Bank Transfer,2026-05-17 23:49:56,263.93
15061,15061,Bank Transfer,2024-11-14 02:08:38,1850.42
15062,15062,PayPal,2025-08-18 06:34:40,1243.99
15063,15063,Cash,2026-05-04 22:49:02,36.7
15064,15064,Cash,2025-11-26 17:11:41,1071.53
15065,15065,PayPal,2024-11-17 09:47:15,2350.49
15066,15066,Bank Transfer,2024-09-02 10:04:09,2951.18
15067,15067,Bank Transfer,2026-05-13 15:08:26,1478.2
15068,15068,Credit Card,2025-12-03 01:24:48,337.06
15069,15069,Bank Transfer,2024-10-14 06:58:17,713.4
15070,15070,PayPal,2024-12-20 07:39:53,3541.96
15071,15071,PayPal,2026-05-17 17:37:27,224.07
15072,15072,Credit Card,2025-02-20 08:28:23,906.28
15073,15073,PayPal,2025-05-06 15:20:21,3081.14
15074,15074,Bank Transfer,2026-05-12 20:37:34,800.83
15075,15075,Cash,2025-11-23 21:34:18,1154.74
15076,15076,Bank Transfer,2024-12-22 13:23:13,3548.89
15077,15077,PayPal,2026-07-27 13:34:26,1672.33
15078,15078,PayPal,2026-04-09 17:35:15,1645.83
15079,15079,Bank Transfer,2025-03-31 03:00:03,1803.08
15080,15080,Credit Card,2025-07-26 00:17:00,2379.37
15081,15081,PayPal,2025-05-07 20:48:07,1146.22
15082,15082,Cash,2025-02-02 06:07:40,1529.58
15083,15083,PayPal,2024-09-08 01:33:11,932.22
15084,15084,Bank Transfer,2025-04-06 17:47:57,843.47
15085,15085,PayPal,2025-09-06 23:34:35,456.87
15086,15086,Cash,2025-02-11 15:41:55,977.39
15087,15087,Credit Card,2025-09-23 04:54:25,470.71
15088,15088,Cash,2025-10-22 21:48:44,953.68
15089,15089,Bank Transfer,2026-04-26 13:34:03,152.73
15090,15090,Bank Transfer,2026-03-27 05:50:57,1339.89
15091,15091,Cash,2026-04-13 15:52:49,716.25
15092,15092,PayPal,2024-09-20 23:31:08,2649.07
15093,15093,Credit Card,2024-10-16 02:46:02,127.86
15094,15094,PayPal,2026-03-06 11:39:23,3780.06
15095,15095,Credit Card,2025-07-11 23:44:10,2512.16
15096,15096,Bank Transfer,2026-04-10 22:03:34,2792.48
15097,15097,Cash,2025-01-29 10:08:42,1038.64
15098,15098,Credit Card,2026-03-26 14:48:52,1441.58
15099,15099,PayPal,2025-07-07 23:42:50,753.46
15100,15100,Cash,2025-10-21 02:35:09,1715.97
15101,15101,Bank Transfer,2026-03-15 04:06:41,198.19
15102,15102,Bank Transfer,2025-02-13 15:05:30,3082.46
15103,15103,Cash,2024-08-24 19:48:46,3078.79
15104,15104,PayPal,2024-11-23 15:25:51,1054.23
15105,15105,Cash,2024-11-22 00:49:44,1873.53
15106,15106,Bank Transfer,2025-02-18 17:31:56,1383.73
15107,15107,Bank Transfer,2024-08-16 10:03:34,734.39
15108,15108,Bank Transfer,2025-11-14 07:27:41,3178.26
15109,15109,Credit Card,2025-06-14 11:49:31,172.35
15110,15110,Credit Card,2025-05-27 11:55:09,1996.59
15111,15111,PayPal,2025-04-29 22:13:41,750.57
15112,15112,Cash,2025-08-13 17:24:03,1303.09
15113,15113,Credit Card,2025-07-09 18:19:38,416.13
15114,15114,Credit Card,2025-05-01 06:20:11,4389.9
15115,15115,PayPal,2026-05-21 23:28:05,2283.63
15116,15116,Bank Transfer,2026-06-09 03:27:39,1092.13
15117,15117,PayPal,2025-09-25 04:37:27,811.29
15118,15118,PayPal,2024-11-02 20:41:53,2810.16
15119,15119,Cash,2025-07-30 06:52:21,311.17
15120,15120,PayPal,2024-10-28 17:02:03,806.7
15121,15121,Cash,2025-05-08 06:04:47,425.88
15122,15122,Cash,2026-05-12 17:35:21,1962.21
15123,15123,PayPal,2025-11-03 19:44:30,2152.81
15124,15124,Bank Transfer,2025-02-03 02:31:44,3820.73
15125,15125,Bank Transfer,2026-04-02 19:14:41,1446.79
15126,15126,Bank Transfer,2025-04-26 09:13:12,789.14
15127,15127,Cash,2026-03-10 09:56:25,1806.53
15128,15128,Bank Transfer,2024-08-07 07:09:15,1534.12
15129,15129,Cash,2024-11-02 02:36:11,29.28
15130,15130,Credit Card,2026-04-15 10:48:42,1892.33
15131,15131,PayPal,2025-09-21 03:59:29,254.94
15132,15132,Credit Card,2026-08-06 09:36:09,956.7
15133,15133,Credit Card,2025-06-18 14:42:10,666.18
15134,15134,Credit Card,2024-09-18 00:11:52,2659.97
15135,15135,Credit Card,2026-04-14 16:05:54,2971.2
15136,15136,Bank Transfer,2026-05-07 20:17:51,2328.58
15137,15137,Credit Card,2024-09-29 09:08:27,2526.67
15138,15138,PayPal,2024-11-02 20:27:55,1636.24
15139,15139,Credit Card,2025-07-22 23:42:49,3332.82
15140,15140,Bank Transfer,2025-07-14 02:45:46,1085.68
15141,15141,PayPal,2026-07-09 10:32:15,2928.73
15142,15142,Credit Card,2025-07-19 01:30:36,2891.17
15143,15143,Cash,2025-06-21 09:21:37,1146.84
15144,15144,Cash,2026-07-21 03:07:09,2590.56
15145,15145,Bank Transfer,2024-09-11 17:20:08,1981.31
15146,15146,Credit Card,2024-08-25 01:54:58,2465.52
15147,15147,Credit Card,2025-09-29 15:47:58,171.24
15148,15148,Cash,2025-01-21 02:37:09,1312.42
15149,15149,PayPal,2025-05-08 05:44:52,78.1
15150,15150,PayPal,2024-12-08 22:37:18,2236.87
15151,15151,Cash,2026-06-09 21:23:56,952.74
15152,15152,PayPal,2025-07-06 03:38:01,628.75
15153,15153,PayPal,2025-05-21 07:12:33,947.38
15154,15154,Cash,2025-10-18 11:25:59,1364.72
15155,15155,Credit Card,2025-03-10 20:22:53,1360.72
15156,15156,Credit Card,2024-08-09 13:44:33,772.45
15157,15157,Bank Transfer,2026-01-27 22:30:43,4464.09
15158,15158,Bank Transfer,2026-06-23 02:56:02,1171.86
15159,15159,Credit Card,2026-05-08 00:46:52,1606.56
15160,15160,Cash,2025-10-05 09:26:48,811.65
15161,15161,Credit Card,2025-10-04 10:51:18,146.07
15162,15162,PayPal,2025-09-30 22:05:41,258.88
15163,15163,Bank Transfer,2025-08-10 16:46:30,1422.28
15164,15164,PayPal,2026-03-21 07:19:12,1813.67
15165,15165,Credit Card,2026-02-19 16:57:29,1288.69
15166,15166,Cash,2025-04-13 20:39:01,431.37
15167,15167,PayPal,2025-11-27 09:46:56,716.14
15168,15168,PayPal,2026-06-30 06:24:31,3737.08
15169,15169,Cash,2026-02-16 16:07:51,1325.34
15170,15170,Cash,2024-09-25 22:36:02,2038.85
15171,15171,Credit Card,2026-05-08 03:04:36,2289.45
15172,15172,PayPal,2025-10-07 14:08:28,1770.9
15173,15173,Bank Transfer,2024-11-27 04:40:34,3390.34
15174,15174,Credit Card,2026-01-03 13:43:51,2866.29
15175,15175,Bank Transfer,2026-03-17 23:07:55,2668.74
15176,15176,PayPal,2026-03-03 03:53:37,2157.98
15177,15177,Cash,2025-03-24 01:22:22,3415.95
15178,15178,Cash,2025-07-17 21:06:53,285.2
15179,15179,Bank Transfer,2024-12-17 17:58:06,1429.08
15180,15180,Bank Transfer,2025-01-31 15:13:39,1200.95
15181,15181,Bank Transfer,2025-08-07 16:49:50,838.59
15182,15182,Bank Transfer,2025-07-17 14:22:44,2063.25
15183,15183,Credit Card,2026-02-17 04:17:19,3452.84
15184,15184,Credit Card,2024-09-17 07:25:23,2974.7
15185,15185,Credit Card,2026-05-24 18:54:34,1586.6
15186,15186,Cash,2025-09-16 14:14:58,1789.96
15187,15187,PayPal,2025-06-16 14:30:42,1501.0
15188,15188,Credit Card,2025-06-21 02:49:46,2571.92
15189,15189,Cash,2025-04-08 03:35:45,1087.68
15190,15190,Bank Transfer,2025-02-12 08:27:20,2616.68
15191,15191,Cash,2025-01-02 16:34:04,340.84
15192,15192,Cash,2025-07-22 08:33:53,1062.93
15193,15193,Bank Transfer,2026-07-17 01:41:39,1523.69
15194,15194,Credit Card,2025-08-08 02:12:54,3445.2
15195,15195,Credit Card,2025-12-18 16:16:29,1622.68
15196,15196,Bank Transfer,2026-02-07 10:31:45,139.1
15197,15197,Credit Card,2026-04-22 11:31:24,250.88
15198,15198,Credit Card,2026-04-02 16:27:57,2557.37
15199,15199,Credit Card,2025-01-01 09:39:28,2986.49
15200,15200,Credit Card,2025-02-22 07:07:59,1763.77
15201,15201,Credit Card,2025-10-11 10:44:45,993.55
15202,15202,Bank Transfer,2025-02-03 02:09:04,172.95
15203,15203,PayPal,2025-02-14 12:23:16,1548.64
15204,15204,Cash,2025-05-07 00:28:13,2053.04
15205,15205,Cash,2025-02-25 03:17:10,3210.56
15206,15206,Cash,2024-11-02 00:41:34,1498.24
15207,15207,Cash,2025-04-07 17:10:20,444.44
15208,15208,Bank Transfer,2025-08-06 09:02:49,2148.87
15209,15209,PayPal,2024-08-09 21:10:12,2219.99
15210,15210,Cash,2025-11-28 13:06:41,673.8
15211,15211,PayPal,2026-03-12 01:04:38,3415.99
15212,15212,PayPal,2026-03-18 19:03:00,1933.65
15213,15213,Bank Transfer,2025-10-25 18:14:11,3581.79
15214,15214,Cash,2025-05-29 12:30:01,1116.16
15215,15215,PayPal,2026-05-21 06:46:44,237.8
15216,15216,PayPal,2024-10-29 00:50:31,3091.77
15217,15217,PayPal,2025-02-13 10:30:26,3001.56
15218,15218,Bank Transfer,2025-06-24 01:10:38,3292.9
15219,15219,Cash,2025-10-16 01:50:27,1247.8
15220,15220,PayPal,2025-07-22 18:42:54,1791.41
15221,15221,Cash,2024-10-10 20:06:48,337.12
15222,15222,Credit Card,2025-02-04 20:27:51,1313.97
15223,15223,PayPal,2024-12-11 18:34:12,343.79
15224,15224,PayPal,2024-08-30 04:02:39,4548.71
15225,15225,Cash,2025-08-08 02:44:27,1815.86
15226,15226,Cash,2025-04-25 16:15:05,3599.66
15227,15227,Cash,2024-12-30 06:48:47,2093.66
15228,15228,Credit Card,2025-10-10 16:22:39,141.14
15229,15229,Bank Transfer,2026-06-23 21:55:24,2380.23
15230,15230,Cash,2025-08-26 16:51:19,598.7
15231,15231,Bank Transfer,2025-01-31 15:57:24,1093.2
15232,15232,Cash,2025-06-13 03:43:54,1994.4
15233,15233,Credit Card,2025-11-12 00:52:45,1790.48
15234,15234,Bank Transfer,2025-06-13 23:45:19,120.44
15235,15235,Bank Transfer,2024-11-21 20:26:00,3763.48
15236,15236,PayPal,2025-11-01 20:10:50,101.32
15237,15237,Credit Card,2024-10-23 23:48:35,2436.44
15238,15238,PayPal,2024-10-07 04:43:37,3167.8
15239,15239,PayPal,2026-05-28 21:54:56,2279.0
15240,15240,Credit Card,2025-03-19 11:24:35,2255.89
15241,15241,Cash,2025-03-26 03:15:55,307.32
15242,15242,Cash,2025-03-14 00:11:57,2885.95
15243,15243,Bank Transfer,2026-01-02 17:28:24,146.07
15244,15244,Cash,2024-12-06 03:07:37,640.2
15245,15245,Bank Transfer,2025-01-24 14:59:56,829.77
15246,15246,Bank Transfer,2024-11-12 14:26:06,352.98
15247,15247,Bank Transfer,2026-03-15 06:43:08,2798.84
15248,15248,PayPal,2024-11-17 09:50:27,2798.16
15249,15249,Credit Card,2025-01-01 11:57:21,1495.15
15250,15250,Bank Transfer,2026-05-08 04:53:52,2845.77
15251,15251,Cash,2026-01-08 12:12:36,239.32
15252,15252,Cash,2025-06-26 06:56:50,3178.17
15253,15253,PayPal,2026-01-27 03:43:15,3303.5
15254,15254,Credit Card,2025-12-03 02:59:22,400.57
15255,15255,PayPal,2025-08-10 00:57:10,1448.11
15256,15256,Bank Transfer,2025-02-05 19:54:09,3021.28
15257,15257,PayPal,2025-01-12 11:07:43,2144.68
15258,15258,Credit Card,2025-07-31 14:31:22,783.94
15259,15259,Bank Transfer,2025-05-09 20:10:50,1901.38
15260,15260,Credit Card,2025-12-15 03:23:26,2523.32
15261,15261,PayPal,2025-06-19 10:12:32,3009.23
15262,15262,Bank Transfer,2024-08-13 02:36:40,581.58
15263,15263,Credit Card,2025-09-01 23:58:27,1392.92
15264,15264,Cash,2025-12-09 04:35:49,2908.77
15265,15265,PayPal,2026-04-14 23:50:39,3268.01
15266,15266,Cash,2024-11-01 20:28:37,92.06
15267,15267,Credit Card,2025-07-23 17:19:25,2012.87
15268,15268,Cash,2024-08-23 10:34:14,2007.38
15269,15269,Credit Card,2026-07-04 02:16:49,1719.1
15270,15270,PayPal,2026-02-09 12:27:29,1314.13
15271,15271,PayPal,2026-04-22 13:21:57,3430.05
15272,15272,Credit Card,2026-03-01 16:43:45,3805.36
15273,15273,Credit Card,2025-02-20 05:24:33,2877.88
15274,15274,Cash,2026-03-23 20:27:41,1084.27
15275,15275,Bank Transfer,2024-08-14 03:23:49,704.85
15276,15276,Credit Card,2026-04-16 10:42:19,2381.43
15277,15277,Cash,2025-09-14 19:46:10,1786.48
15278,15278,Bank Transfer,2025-02-25 05:41:24,3728.95
15279,15279,PayPal,2025-09-01 16:56:53,3452.42
15280,15280,Cash,2024-11-25 22:38:57,515.18
15281,15281,PayPal,2025-02-04 04:49:25,1636.1
15282,15282,PayPal,2026-07-02 02:39:41,2112.36
15283,15283,PayPal,2024-12-27 09:50:54,1402.93
15284,15284,Bank Transfer,2024-12-26 05:08:11,467.08
15285,15285,Cash,2026-02-17 12:05:16,1655.0
15286,15286,Credit Card,2025-01-03 07:29:45,4641.62
15287,15287,Credit Card,2025-06-13 16:40:09,2541.59
15288,15288,PayPal,2025-11-04 23:26:04,283.65
15289,15289,Bank Transfer,2025-04-16 10:41:10,893.64
15290,15290,PayPal,2025-10-28 15:54:40,1293.06
15291,15291,PayPal,2025-09-20 09:43:26,1117.99
15292,15292,PayPal,2026-07-20 02:53:25,802.79
15293,15293,Cash,2025-01-07 13:43:02,2870.58
15294,15294,PayPal,2026-08-06 05:39:59,1945.46
15295,15295,PayPal,2025-08-30 23:29:01,2970.04
15296,15296,Bank Transfer,2025-01-30 01:05:05,1118.8
15297,15297,Bank Transfer,2024-08-25 14:06:02,2585.08
15298,15298,Cash,2024-10-02 01:54:10,637.33
15299,15299,Credit Card,2026-05-12 14:15:34,2189.27
15300,15300,Cash,2025-05-26 22:12:36,383.29
15301,15301,Credit Card,2025-08-22 00:39:46,2328.67
15302,15302,Credit Card,2025-01-18 23:20:45,2847.62
15303,15303,Cash,2025-02-22 10:14:39,4051.53
15304,15304,Cash,2025-04-13 05:12:51,2371.69
15305,15305,Bank Transfer,2026-01-13 01:31:55,3074.48
15306,15306,Cash,2026-06-13 00:10:09,2736.71
15307,15307,Credit Card,2025-11-09 05:16:46,878.36
15308,15308,Bank Transfer,2026-04-30 05:48:46,466.79
15309,15309,Cash,2024-11-26 07:29:48,2661.52
15310,15310,Cash,2025-09-21 18:17:35,811.09
15311,15311,Cash,2025-10-06 16:34:31,262.11
15312,15312,Credit Card,2025-08-22 10:23:09,223.68
15313,15313,PayPal,2025-01-25 14:29:06,977.32
15314,15314,Credit Card,2025-04-05 23:53:40,303.74
15315,15315,Credit Card,2025-07-25 15:01:11,234.64
15316,15316,Cash,2026-03-18 19:52:36,712.74
15317,15317,PayPal,2024-11-05 14:13:32,961.47
15318,15318,Bank Transfer,2025-07-01 13:48:28,2651.32
15319,15319,Cash,2026-04-23 20:32:08,10.02
15320,15320,Cash,2024-11-12 12:59:44,150.65
15321,15321,Credit Card,2025-08-13 06:27:33,2639.65
15322,15322,PayPal,2025-04-15 14:09:21,3632.86
15323,15323,Cash,2024-10-24 14:24:13,629.04
15324,15324,PayPal,2025-09-14 14:52:59,2138.41
15325,15325,Bank Transfer,2026-04-29 21:18:56,4127.51
15326,15326,Bank Transfer,2025-12-24 16:17:59,722.01
15327,15327,Bank Transfer,2024-10-13 17:42:46,1085.68
15328,15328,Credit Card,2026-03-31 15:28:01,2292.54
15329,15329,Credit Card,2025-11-18 09:25:07,2801.61
15330,15330,Bank Transfer,2025-06-21 06:00:45,3041.1
15331,15331,Cash,2025-06-03 22:50:40,888.5
15332,15332,Cash,2024-12-12 03:23:35,467.08
15333,15333,Credit Card,2025-08-10 06:09:03,1062.93
15334,15334,Credit Card,2024-09-11 10:57:47,3722.3
15335,15335,Credit Card,2026-07-20 02:26:26,480.12
15336,15336,Cash,2025-10-20 03:26:20,1935.9
15337,15337,Bank Transfer,2025-12-31 02:54:00,1811.6
15338,15338,Credit Card,2025-06-25 07:53:51,2637.34
15339,15339,Credit Card,2024-08-20 21:45:24,1330.63
15340,15340,Bank Transfer,2024-09-14 07:16:11,1332.44
15341,15341,Credit Card,2026-06-09 01:10:58,4908.01
15342,15342,PayPal,2025-12-21 23:02:57,478.82
15343,15343,Bank Transfer,2026-06-30 17:41:08,432.97
15344,15344,PayPal,2026-06-03 05:58:43,2136.02
15345,15345,Credit Card,2026-06-26 15:06:02,433.43
15346,15346,Credit Card,2025-05-16 09:20:48,413.65
15347,15347,Cash,2025-09-10 21:01:57,1056.87
15348,15348,PayPal,2025-06-29 22:08:05,2984.14
15349,15349,Cash,2026-04-10 12:21:49,95.43
15350,15350,PayPal,2025-12-17 14:33:54,4088.69
15351,15351,Cash,2024-10-25 16:09:34,1939.28
15352,15352,Cash,2025-02-10 21:29:42,3624.97
15353,15353,PayPal,2026-05-14 02:57:37,1864.08
15354,15354,PayPal,2025-12-05 14:10:23,5962.56
15355,15355,Bank Transfer,2024-10-10 11:27:29,2450.01
15356,15356,Bank Transfer,2025-11-11 19:23:21,1447.24
15357,15357,Cash,2025-02-11 06:30:01,689.98
15358,15358,Bank Transfer,2026-02-22 03:46:31,1689.28
15359,15359,PayPal,2024-11-23 21:09:39,1561.11
15360,15360,Credit Card,2025-11-13 16:31:11,2506.18
15361,15361,Bank Transfer,2026-01-20 11:35:14,1133.57
15362,15362,Cash,2025-06-27 07:52:18,1650.49
15363,15363,Cash,2024-08-20 17:19:14,4067.29
15364,15364,Cash,2026-03-20 22:21:15,2544.21
15365,15365,PayPal,2026-06-18 08:41:18,1810.26
15366,15366,Credit Card,2025-03-11 03:07:47,1299.49
15367,15367,Cash,2025-05-31 13:01:59,448.07
15368,15368,PayPal,2024-11-23 10:28:48,1851.79
15369,15369,Credit Card,2025-08-03 23:33:48,2373.99
15370,15370,Credit Card,2025-04-12 14:49:59,2979.28
15371,15371,Bank Transfer,2024-09-05 18:27:11,1797.2
15372,15372,Cash,2025-01-16 00:58:40,40.14
15373,15373,Cash,2025-10-04 07:47:57,1411.11
15374,15374,Cash,2026-04-07 04:17:25,2401.16
15375,15375,Credit Card,2026-03-28 05:16:35,2058.78
15376,15376,Cash,2025-10-14 03:01:15,1099.09
15377,15377,Bank Transfer,2025-02-28 13:28:50,2230.18
15378,15378,Bank Transfer,2025-10-04 19:33:45,3860.09
15379,15379,Bank Transfer,2026-07-29 14:55:44,3736.49
15380,15380,PayPal,2026-06-22 04:39:52,2175.91
15381,15381,PayPal,2026-07-20 15:13:19,672.76
15382,15382,Bank Transfer,2026-05-03 13:57:30,1581.72
15383,15383,PayPal,2025-06-30 13:45:23,209.34
15384,15384,PayPal,2024-12-08 08:04:06,252.12
15385,15385,Credit Card,2024-12-17 23:29:46,1264.25
15386,15386,Credit Card,2024-09-03 00:15:19,2881.87
15387,15387,Credit Card,2024-09-03 04:20:05,213.0
15388,15388,Credit Card,2025-09-14 11:50:02,1339.08
15389,15389,Bank Transfer,2026-06-16 15:11:52,393.27
15390,15390,PayPal,2025-08-22 23:59:02,1285.23
15391,15391,Bank Transfer,2026-04-03 11:52:59,404.53
15392,15392,PayPal,2025-11-19 03:50:26,2363.77
15393,15393,Credit Card,2024-08-10 21:08:12,1166.24
15394,15394,PayPal,2025-02-05 13:39:35,1081.11
15395,15395,Bank Transfer,2026-03-19 00:37:13,1562.41
15396,15396,Cash,2025-03-30 08:07:54,716.4
15397,15397,Bank Transfer,2025-06-02 02:15:02,1887.93
15398,15398,PayPal,2026-05-17 19:37:25,1915.28
15399,15399,Bank Transfer,2026-06-04 13:39:57,2735.66
15400,15400,Credit Card,2024-10-30 06:31:44,2066.78
15401,15401,Cash,2024-12-15 04:33:22,1250.65
15402,15402,PayPal,2025-03-26 08:29:47,1017.89
